2017-11-08 09:40:46.274 [http-apr-8080-exec-31] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-08 09:40:46.820 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'5648aa7f7dc4df9888f8ce922a4cdf778bbb7f85',nonceStr:'276d768f-8ae0-4f9d-b28b-d7c646cd12ec',timeStamp:'1510105245',appId:'wxa0064ea657f80062'}
2017-11-08 09:40:46.927 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"5bfvYXlqT1lg_9xxnE1NgDRBWnmrdYLkvrEUMwc286cd_ZdJRYh7dMsIrFx8jKI-gRSdIN59HZR3fMcGTNBR1ZpmCcsTE1vcNEoFY5nnWK8HuuhmXM1g756I8Vg2NffRFNHhABAOWQ","expires_in":7200}
2017-11-08 09:40:47.027 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLVkgQB6cqS2tsVC00zFTp3EbrzMoyTR35YRXzMrl675A","errmsg":"ok","expires_in":7200}
2017-11-08 09:40:47.028 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLVkgQB6cqS2tsVC00zFTp3EbrzMoyTR35YRXzMrl675A
2017-11-08 09:40:47.028 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-08 09:40:47.028 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510105247
2017-11-08 09:40:47.028 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:821a3948-6a51-4541-9e4b-c6f988a1d864
2017-11-08 09:40:47.028 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-08 09:40:47.029 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:286dd1eb91d25c6bcea89a31cf6c5a5917d23447
2017-11-08 09:40:47.029 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-08 09:40:47.029 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"286dd1eb91d25c6bcea89a31cf6c5a5917d23447","nonceStr":"821a3948-6a51-4541-9e4b-c6f988a1d864","timestamp":"1510105247"}
