2017-11-07 14:10:25.571 [http-apr-8080-exec-3] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 14:10:26.106 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:67QD2E-yhL3TBzNgBpOz2CW_A1q9ODZdqG5CQYJcfP2tOHG1XQaBHlmEwBXBilEy2nccjvdn4_ZNYNcnkrj16tDMKKYXlXNQMmoi01c4-y85fDywmYIAC2sOY15rTv-4EAXeAAASOL
2017-11-07 14:10:26.106 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhHSQIYlDgkkvWFFZAoiCyMeRK-_uHffh8IGz5wqv2Z0A
2017-11-07 14:10:26.107 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:f4cb46f0-b968-40bc-bd82-8bc969374e03
2017-11-07 14:10:26.107 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510035025
2017-11-07 14:10:26.107 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 14:10:26.107 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - signature:c5942f59fb6b88b712697a1280b7fcc118df02ae
2017-11-07 14:10:26.107 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 14:10:26.107 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'c5942f59fb6b88b712697a1280b7fcc118df02ae',nonceStr:'f4cb46f0-b968-40bc-bd82-8bc969374e03',timeStamp:'1510035025',appId:'wxa0064ea657f80062'}
2017-11-07 14:10:26.229 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"67QD2E-yhL3TBzNgBpOz2CW_A1q9ODZdqG5CQYJcfP2zheqG7u9zfl1SSMWcZpUPlXiGiHaayV27a4M6Rh9Cjt99uePuXCIxFmkcsQho7x85JxM1ZfTO70X6dKkvidOjBTJeAAAOGW","expires_in":7200}
2017-11-07 14:10:26.366 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZL7FvH1dhjwgIhtIZecH_m_KICkWeVkW0D1r2ipBd-nVw","errmsg":"ok","expires_in":7200}
2017-11-07 14:10:26.366 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZL7FvH1dhjwgIhtIZecH_m_KICkWeVkW0D1r2ipBd-nVw
2017-11-07 14:10:26.366 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 14:10:26.367 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510035026
2017-11-07 14:10:26.367 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:962a0f80-8d51-4571-aebf-ad3bb49d5901
2017-11-07 14:10:26.367 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 14:10:26.367 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:3c7af8881c2ea919080cc2f5797eba8975b3dce4
2017-11-07 14:10:26.367 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 14:10:26.367 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"3c7af8881c2ea919080cc2f5797eba8975b3dce4","nonceStr":"962a0f80-8d51-4571-aebf-ad3bb49d5901","timestamp":1510035026}
