2017-11-07 18:29:17.925 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 18:29:18.356 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:6203e5f8-f0f0-4458-8fd6-7c8dc36e4649
2017-11-07 18:29:18.356 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510050557
2017-11-07 18:29:18.356 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 18:29:18.356 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - signature:457d6877f77edb8dcf1c917e4b0032acc91daf8e
2017-11-07 18:29:18.357 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:29:18.357 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'457d6877f77edb8dcf1c917e4b0032acc91daf8e',nonceStr:'6203e5f8-f0f0-4458-8fd6-7c8dc36e4649',timeStamp:'1510050557',appId:'wxa0064ea657f80062'}
2017-11-07 18:29:18.484 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"OwXnuubE7IGTsqT7FDyt29MYYa_QQn6dLs5Eqv9_JgNXk5E3MfebYW6oLzEk8ZB_iOrXR1E_3faAOisLgN3g3YY9ybZabAXdlzRKt4iSSU5W_YlyJfDOI2mHn2E8oeVXJXUbAIANBY","expires_in":7200}
2017-11-07 18:29:18.613 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg","errmsg":"ok","expires_in":7200}
2017-11-07 18:29:18.614 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg
2017-11-07 18:29:18.614 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:29:18.614 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510050558
2017-11-07 18:29:18.614 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:91ec7f6a-f316-4354-b30d-53a2910bd73c
2017-11-07 18:29:18.615 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 18:29:18.615 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:3552f6702ae373e9defc5a16d15ec76cb31a350f
2017-11-07 18:29:18.615 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 18:29:18.615 [http-apr-8080-exec-15] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"3552f6702ae373e9defc5a16d15ec76cb31a350f","nonceStr":"91ec7f6a-f316-4354-b30d-53a2910bd73c","timestamp":1510050558}
