2017-11-06 15:19:10.804 [http-apr-8080-exec-8] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-06 15:19:12.175 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-06 15:19:12.175 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - signature:122785668e4fe1964c3579636ad109050b541df9
2017-11-06 15:19:12.175 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-06 15:19:12.175 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'122785668e4fe1964c3579636ad109050b541df9',nonceStr:'8587d77d-f90c-42fa-b707-db96571dd833',timeStamp:'1509952750',appId:'wxa0064ea657f80062'}
2017-11-06 15:19:20.371 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"xC52bB9QBqG8ZW091XTJFd9BlDUk2FTUErEfEW1fUViy0YnQWTUIQqYD4MM7qm_sQIRfUYeY4WMFGkLf5uYsKRFHtB8W6AVGm0xmBkgKZYK5i2aS6mjvW9NV6gA7rQ9cCIWeAAAHNB","expires_in":7200}
2017-11-06 15:19:20.437 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"errcode":0,"ticket":"kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMki419zagN1aHmm6zri76PigOOxHOAL7l9jxPoGq84BzFg","errmsg":"ok","expires_in":7200}
2017-11-06 15:19:20.438 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:xC52bB9QBqG8ZW091XTJFd9BlDUk2FTUErEfEW1fUViy0YnQWTUIQqYD4MM7qm_sQIRfUYeY4WMFGkLf5uYsKRFHtB8W6AVGm0xmBkgKZYK5i2aS6mjvW9NV6gA7rQ9cCIWeAAAHNB
2017-11-06 15:19:20.438 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMki419zagN1aHmm6zri76PigOOxHOAL7l9jxPoGq84BzFg
2017-11-06 15:19:20.438 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:bfec3d1f-75af-4058-b8f9-4a4662fca84d
2017-11-06 15:19:20.438 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1509952760
2017-11-06 15:19:20.438 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-06 15:19:20.438 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - signature:1ce1153805b74565ff2f736326bd5ad7cf7d6d13
2017-11-06 15:19:20.438 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-06 15:19:20.439 [http-apr-8080-exec-7] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'1ce1153805b74565ff2f736326bd5ad7cf7d6d13',nonceStr:'bfec3d1f-75af-4058-b8f9-4a4662fca84d',timeStamp:'1509952760',appId:'wxa0064ea657f80062'}
