2017-11-07 19:18:06.294 [http-apr-8080-exec-46] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 19:18:07.296 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510053486
2017-11-07 19:18:07.296 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 19:18:07.296 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - signature:c61480ef1a04afc6cf0a0763b6304cfa6cca667c
2017-11-07 19:18:07.296 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 19:18:07.296 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'c61480ef1a04afc6cf0a0763b6304cfa6cca667c',nonceStr:'b4c846dd-5443-407d-a910-707f5913db83',timeStamp:'1510053486',appId:'wxa0064ea657f80062'}
2017-11-07 19:18:07.767 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"0McxXtTMdnSQf9RiFdAPJVFcz47JD9b786XWO_NZSJQIdM4AgcaUe3_-UeiVFfbYxs1iqSUWg5AQd3x4EoleJ_0W65rUgdjwvNv9Np6qRywz3VKLkwyc26uSvA9EnjliBCSeAEAJKA","expires_in":7200}
2017-11-07 19:18:07.913 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg","errmsg":"ok","expires_in":7200}
2017-11-07 19:18:07.913 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg
2017-11-07 19:18:07.914 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 19:18:07.914 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510053487
2017-11-07 19:18:07.914 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:2fd364b7-c61c-4077-adfb-d005a9085e22
2017-11-07 19:18:07.914 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 19:18:07.914 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:1456abaeba325d9f65ec4b01b7202135a219833d
2017-11-07 19:18:07.915 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 19:18:07.915 [http-apr-8080-exec-48] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"1456abaeba325d9f65ec4b01b7202135a219833d","nonceStr":"2fd364b7-c61c-4077-adfb-d005a9085e22","timestamp":"1510053487"}
