2017-11-07 18:26:02.043 [http-apr-8080-exec-13] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 18:26:03.352 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:-DCG9PQcyZLuG4JDI2z3VC-Vv_he2MqYN6-JpGJ9vqnJqSngXhGiUTKd2gbHYvFKlxKdrkMpGxCusApPYZB5YA3J72V25uTXJuM3xLxXbCq9Myk9GGW490hxPj9kc1QyKVSjAIAUFC
2017-11-07 18:26:03.352 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhPApxtfh2gKdIeor3imcxVFP-2XAPiOcq_JwoPklYpgg
2017-11-07 18:26:03.352 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:7b354495-ffed-4c2b-930e-71d6cb88ba98
2017-11-07 18:26:03.353 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510050362
2017-11-07 18:26:03.353 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 18:26:03.353 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - signature:eebcb8b4036acff54a1ecd4f70542ad1677cf8df
2017-11-07 18:26:03.353 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:26:03.353 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'eebcb8b4036acff54a1ecd4f70542ad1677cf8df',nonceStr:'7b354495-ffed-4c2b-930e-71d6cb88ba98',timeStamp:'1510050362',appId:'wxa0064ea657f80062'}
2017-11-07 18:26:03.696 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"-DCG9PQcyZLuG4JDI2z3VC-Vv_he2MqYN6-JpGJ9vqkhJnb93SI9sU7bMGj0BpxWiF0EvWYnefEfYK2BodvrnAXoFOKyX_4TB--QMrXn9IWLPkCvH0uKd_KpZ-zMQIy5VCFjAIANUX","expires_in":7200}
2017-11-07 18:26:03.806 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg","errmsg":"ok","expires_in":7200}
2017-11-07 18:26:03.807 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg
2017-11-07 18:26:03.807 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:26:03.807 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510050363
2017-11-07 18:26:03.807 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:ecab0356-7a46-450f-9426-661b4bfba489
2017-11-07 18:26:03.808 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 18:26:03.808 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:e16abc5e70c0391a3efe17668558541c1d5b0ce0
2017-11-07 18:26:03.808 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 18:26:03.808 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"e16abc5e70c0391a3efe17668558541c1d5b0ce0","nonceStr":"ecab0356-7a46-450f-9426-661b4bfba489","timestamp":1510050363}
