2017-11-07 18:54:46.638 [http-apr-8080-exec-25] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 18:54:47.234 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:eM5C2g29bEMMx_5pCZxUnIzzwUbryG3ZaKTlt6oaueHUnVgU75KbNm1nQKpTA6x9fmrIrdLc6-dxAqDtOQbyWEQHYPXMDSv_v2qii1TUzSaSuZo0TUEpMc_tI-fKyGaGZWAcAFAJGK
2017-11-07 18:54:47.234 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhPApxtfh2gKdIeor3imcxVFP-2XAPiOcq_JwoPklYpgg
2017-11-07 18:54:47.234 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:aa6ed973-b0a6-4d69-9279-6845244f0690
2017-11-07 18:54:47.234 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510052086
2017-11-07 18:54:47.234 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 18:54:47.234 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - signature:f3a0a09a785c5a6c2ace71c1ce9c2842bf230440
2017-11-07 18:54:47.235 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:54:47.235 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'f3a0a09a785c5a6c2ace71c1ce9c2842bf230440',nonceStr:'aa6ed973-b0a6-4d69-9279-6845244f0690',timeStamp:'1510052086',appId:'wxa0064ea657f80062'}
2017-11-07 18:54:47.343 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"eM5C2g29bEMMx_5pCZxUnIzzwUbryG3ZaKTlt6oaueE5LSXRXtgQAs9AU6HEhkoKZ-w8luTGMz52QxxDYxUTLO--iLeYQD5PWK_AAMFRcA7xR_3xKDZ33PmA81onfv7yGKIcAFAVZX","expires_in":7200}
2017-11-07 18:54:47.459 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg","errmsg":"ok","expires_in":7200}
2017-11-07 18:54:47.460 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg
2017-11-07 18:54:47.461 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:54:47.461 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510052087
2017-11-07 18:54:47.462 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:50c9d28d-4d60-46a7-8b05-c81e1b2c1d99
2017-11-07 18:54:47.462 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 18:54:47.462 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:69e192c86965d8b3af37596125b590a2024cee33
2017-11-07 18:54:47.463 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 18:54:47.463 [http-apr-8080-exec-29] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"69e192c86965d8b3af37596125b590a2024cee33","nonceStr":"50c9d28d-4d60-46a7-8b05-c81e1b2c1d99","timestamp":1510052087}
