2017-11-09 11:34:23.050 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-09 11:34:25.264 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:JOm2BBPHBY93dBg3p2b6S8Xb60LaqIicOwm6vhA5ETtJxVnUcXkHrtjvUPYwukIcT0NindVEKte2BRPJmLylFrWsIFqTvlX9ZYsZBV1HHeSB_-triEuYAzc-kTVPXVGSANGiABAREX
2017-11-09 11:34:25.264 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMki2cbgxA1x_53pbV2K9GoH4htkhE-5KJ1niSzpX8iXRKg
2017-11-09 11:34:25.264 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:c62c8cc0-1609-45bb-922f-43edcc465ab1
2017-11-09 11:34:25.264 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510198464
2017-11-09 11:34:25.264 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-09 11:34:25.264 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - signature:39b39ece53be2bd35ed0c9451c396035fab15dfa
2017-11-09 11:34:25.264 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-09 11:34:25.264 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'39b39ece53be2bd35ed0c9451c396035fab15dfa',nonceStr:'c62c8cc0-1609-45bb-922f-43edcc465ab1',timeStamp:'1510198464',appId:'wxa0064ea657f80062'}
2017-11-09 11:34:25.390 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"JOm2BBPHBY93dBg3p2b6S8Xb60LaqIicOwm6vhA5ETuIWcKxJAUMQzjbVNVmgvhvnZFAJ7DBVA33ihev7i_MnV26tzIA5DDqc1THCo1lkJ0A1OEI8qC5o7q9DiwDY3ibLESiABAYRF","expires_in":7200}
2017-11-09 11:34:25.512 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZIGROc9ltgisVJ5gT9v3F3B3a95mKUXtChugJzQE6qzvg","errmsg":"ok","expires_in":7200}
2017-11-09 11:34:25.512 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZIGROc9ltgisVJ5gT9v3F3B3a95mKUXtChugJzQE6qzvg
2017-11-09 11:34:25.512 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-09 11:34:25.513 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510198465
2017-11-09 11:34:25.513 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:f33e07e6-ea1a-4c97-82d8-5086666c91a7
2017-11-09 11:34:25.513 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-09 11:34:25.513 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:594005935fedd46a8f8ea4127d6aa2344eb716ef
2017-11-09 11:34:25.513 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-09 11:34:25.513 [http-apr-8080-exec-1] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"594005935fedd46a8f8ea4127d6aa2344eb716ef","nonceStr":"f33e07e6-ea1a-4c97-82d8-5086666c91a7","timestamp":"1510198465"}
