2017-11-07 18:27:51.002 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 18:27:51.393 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:80ffc704-cf3d-4efa-8ace-e36c2f294f84
2017-11-07 18:27:51.393 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510050471
2017-11-07 18:27:51.393 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 18:27:51.393 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - signature:78afd06d11c87fe8eb9b2ebb717d14677436b832
2017-11-07 18:27:51.393 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:27:51.394 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'78afd06d11c87fe8eb9b2ebb717d14677436b832',nonceStr:'80ffc704-cf3d-4efa-8ace-e36c2f294f84',timeStamp:'1510050471',appId:'wxa0064ea657f80062'}
2017-11-07 18:27:51.500 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"r2TY1YY5J8jryKRC94qk_8w_RTHVbNutvsZkTa9smEppPXL7bJ1bp6z8YiZFab5leZCYz5pt8qUvi3an-oYaZNMDerbBzcY2msk5162kf1c_iTHJOCrLOvKgEVJxNVGaVTScAIALJI","expires_in":7200}
2017-11-07 18:27:51.600 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg","errmsg":"ok","expires_in":7200}
2017-11-07 18:27:51.600 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg
2017-11-07 18:27:51.600 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:27:51.600 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510050471
2017-11-07 18:27:51.601 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:1b969c31-8ae3-4213-891c-1c003149e5f8
2017-11-07 18:27:51.601 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 18:27:51.601 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:dd3cb952d4f22ecd5508765b78fe8d877e2f81fb
2017-11-07 18:27:51.601 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 18:27:51.601 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"dd3cb952d4f22ecd5508765b78fe8d877e2f81fb","nonceStr":"1b969c31-8ae3-4213-891c-1c003149e5f8","timestamp":1510050471}
