2017-11-07 18:20:23.105 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 18:20:23.495 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:P1bvDHnj0oLwBY3hqF3kfwVqTiURl4kweGB9LQONfOcWHtxGo_xA6Nypq1CWlFDZgpG3FyO_2vrZ1abNqz_g0qC5ovsTcltb51PRHDCWH-wILJcAGADGE
2017-11-07 18:20:23.495 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhPApxtfh2gKdIeor3imcxVFP-2XAPiOcq_JwoPklYpgg
2017-11-07 18:20:23.495 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:5fd0bb31-f57e-4c17-8e62-732a5e2343dc
2017-11-07 18:20:23.495 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510050023
2017-11-07 18:20:23.495 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 18:20:23.496 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - signature:70114440d03a06838ac87e8ec484ba4306abe951
2017-11-07 18:20:23.496 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:20:23.496 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'70114440d03a06838ac87e8ec484ba4306abe951',nonceStr:'5fd0bb31-f57e-4c17-8e62-732a5e2343dc',timeStamp:'1510050023',appId:'wxa0064ea657f80062'}
2017-11-07 18:20:23.609 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"P1bvDHnj0oLwBY3hqF3kfwVqTiURl4kweGB9LQONfOdtzs6Ec9IYSCZUazsTvQKTmT_3neAmXBC4Ks4JKEJ8x_f9hIuX6HB2Whc0IlClv0wSTScAGANON","expires_in":7200}
2017-11-07 18:20:23.713 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg","errmsg":"ok","expires_in":7200}
2017-11-07 18:20:23.714 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg
2017-11-07 18:20:23.714 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:20:23.714 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510050023
2017-11-07 18:20:23.714 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:2195049d-155d-49ce-858e-1b5e7aab8ae0
2017-11-07 18:20:23.714 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 18:20:23.714 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:de5768a324144282e6c3910df8cb32c6f7b3256c
2017-11-07 18:20:23.714 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 18:20:23.715 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"de5768a324144282e6c3910df8cb32c6f7b3256c","nonceStr":"2195049d-155d-49ce-858e-1b5e7aab8ae0","timestamp":1510050023}
