2017-11-07 14:06:09.995 [http-apr-8080-exec-3] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 14:06:10.407 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:BJh_jpBa5LIDI9kR_ssfhjCK4HyhkxVAOlmSs2YrxtmEa3INV3izmj9zTzf-V3tvoAiIKU40LGb-UgNfIIkAe2H3GutasWDOe66eQthufBQLCTjTZ9DWpqclfH95BtFSJIReAIATSB
2017-11-07 14:06:10.407 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhHSQIYlDgkkvWFFZAoiCyMeRK-_uHffh8IGz5wqv2Z0A
2017-11-07 14:06:10.407 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:840cc4b6-c147-4904-9cfc-f604203e2958
2017-11-07 14:06:10.407 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510034770
2017-11-07 14:06:10.407 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 14:06:10.407 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - signature:c924e4d77fe36de480ecb42d6428decf61e2b15f
2017-11-07 14:06:10.407 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 14:06:10.407 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'c924e4d77fe36de480ecb42d6428decf61e2b15f',nonceStr:'840cc4b6-c147-4904-9cfc-f604203e2958',timeStamp:'1510034770',appId:'wxa0064ea657f80062'}
2017-11-07 14:06:10.540 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"BJh_jpBa5LIDI9kR_ssfhjCK4HyhkxVAOlmSs2Yrxtns-R8zDDnhnzSJD9Qhh0DGC8r0rcGPofxhHPiuv4m3PjtRsMetJnwp6oR0EfnXU8g4xEuuFp3NVhJG9L_UKvqQFHEeAIAQSP","expires_in":7200}
2017-11-07 14:06:10.667 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZL7FvH1dhjwgIhtIZecH_m_KICkWeVkW0D1r2ipBd-nVw","errmsg":"ok","expires_in":7200}
2017-11-07 14:06:10.669 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZL7FvH1dhjwgIhtIZecH_m_KICkWeVkW0D1r2ipBd-nVw
2017-11-07 14:06:10.669 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 14:06:10.670 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510034770
2017-11-07 14:06:10.670 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:16f052e6-1448-4635-873b-bd940e75236d
2017-11-07 14:06:10.670 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 14:06:10.670 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:b5fad8749968027e756761acad4faf0f582b4d55
2017-11-07 14:06:10.671 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 14:06:10.671 [http-apr-8080-exec-5] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"b5fad8749968027e756761acad4faf0f582b4d55","nonceStr":"16f052e6-1448-4635-873b-bd940e75236d","timestamp":1510034770}
