2017-11-07 18:06:36.264 [http-apr-8080-exec-14] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 18:06:36.933 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:rGgsA8hv0gNr9zvvLFL00vJaJYOzX3ULJrdvTtogJZ5edXXYTM3dm8xYZVYeO8BVN6ndcp0Y26HcihdrnG17JFRcT1vPl4IyOBnqo6ef-23mpuiaNiiPBYRSrtxDgUkwGYWjAEAOGE
2017-11-07 18:06:36.934 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhPApxtfh2gKdIeor3imcxVFP-2XAPiOcq_JwoPklYpgg
2017-11-07 18:06:36.934 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:481c1e0b-923b-4cb2-99f1-b14d35142433
2017-11-07 18:06:36.934 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510049196
2017-11-07 18:06:36.934 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 18:06:36.934 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - signature:74de11aad1f571580647e34e1f362b362a399ece
2017-11-07 18:06:36.934 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:06:36.934 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'74de11aad1f571580647e34e1f362b362a399ece',nonceStr:'481c1e0b-923b-4cb2-99f1-b14d35142433',timeStamp:'1510049196',appId:'wxa0064ea657f80062'}
2017-11-07 18:06:37.013 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"rGgsA8hv0gNr9zvvLFL00vJaJYOzX3ULJrdvTtogJZ5AXuKzxnplDoRyRRMmEaglK_XK1BrGk_d3Q0yC9jKPwG_B05UC3Y_PDTkrY9UFwf1KUhhKZ0grR2D2udcTkz1zVXYjAEAQST","expires_in":7199}
2017-11-07 18:06:37.109 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg","errmsg":"ok","expires_in":7200}
2017-11-07 18:06:37.110 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZLu1wnHfVUUtHcdEyG5_WoqaHyMZAIs8Y28ypHDa0iuvg
2017-11-07 18:06:37.110 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 18:06:37.110 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510049197
2017-11-07 18:06:37.111 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:5397b5fc-0855-42bd-82ac-48f483c896fe
2017-11-07 18:06:37.111 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 18:06:37.111 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:d85008f58ab84e2c0334858953d3bb5981ed9245
2017-11-07 18:06:37.111 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 18:06:37.112 [http-apr-8080-exec-16] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"d85008f58ab84e2c0334858953d3bb5981ed9245","nonceStr":"5397b5fc-0855-42bd-82ac-48f483c896fe","timestamp":1510049197}
