2017-11-07 14:08:47.191 [http-apr-8080-exec-6] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 14:08:47.690 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:rotoNsO7i3h7LRuowL-dWXMdWI_gZ31G06bg5yCOf3eZLX-Rn7evMIUSQOJE6nLajBVp-MFLfX0hieG78ZvRnqza4htut9u7VSkbMppHGLIY5MmhiOipIqxp0w8sL0HzCFSbAJAPSF
2017-11-07 14:08:47.690 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhHSQIYlDgkkvWFFZAoiCyMeRK-_uHffh8IGz5wqv2Z0A
2017-11-07 14:08:47.690 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:9b41a778-ab2e-4108-832a-866786a9870e
2017-11-07 14:08:47.690 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510034927
2017-11-07 14:08:47.690 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - signedUrl:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 14:08:47.690 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - signature:e9c1f846811c12b62ae848547868b3a60c5abc51
2017-11-07 14:08:47.690 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 14:08:47.691 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{signature:'e9c1f846811c12b62ae848547868b3a60c5abc51',nonceStr:'9b41a778-ab2e-4108-832a-866786a9870e',timeStamp:'1510034927',appId:'wxa0064ea657f80062'}
2017-11-07 14:08:47.803 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"rotoNsO7i3h7LRuowL-dWXMdWI_gZ31G06bg5yCOf3fqSg7PVTvW35oxkHwkbmO9U6_rgNkgkzoKIXgs_eDLg7CURlZfV00mJdthXMqU1dCgcjH6UeHResulkhkpcejFAATbAJAKKD","expires_in":7200}
2017-11-07 14:08:47.897 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.service.invoice.InvoiceService - jsonObject:{"errcode":0,"ticket":"IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZL7FvH1dhjwgIhtIZecH_m_KICkWeVkW0D1r2ipBd-nVw","errmsg":"ok","expires_in":7200}
2017-11-07 14:08:47.897 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - apiTicket:IpK_1T69hDhZkLQTlwsAX5ZwNp_4txyINLb67lXqTZL7FvH1dhjwgIhtIZecH_m_KICkWeVkW0D1r2ipBd-nVw
2017-11-07 14:08:47.897 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - appId:wxa0064ea657f80062
2017-11-07 14:08:47.898 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - timeStamp:1510034927
2017-11-07 14:08:47.898 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - nonceStr:7b95eac8-c164-4216-8b76-f175227316e1
2017-11-07 14:08:47.898 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - cardType:INVOICE
2017-11-07 14:08:47.898 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - cardSign:74d14e9c62d15e5310f71ad7b9ae1e546817dc9c
2017-11-07 14:08:47.898 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - signType:SHA1
2017-11-07 14:08:47.898 [http-apr-8080-exec-9] INFO  com.ray.weixin.gz.util.AuthHelper - configValue:{"signType":"SHA1","cardSign":"74d14e9c62d15e5310f71ad7b9ae1e546817dc9c","nonceStr":"7b95eac8-c164-4216-8b76-f175227316e1","timestamp":1510034927}
